ASV;host_species;Phylum;Class;Order;Family;Genus;Species;Prevalence;TotalAbundance;MeanAbundance;RelAbund;RelPrev;meanUniq;Sample_size;closeness;betweenness;degree;hubbiness;weighted_deg;sum_pos;sum_neg;Freq_won;Freq_lost;Proportion_positive;proportion_negative
c9c3cd6786c66c0cc43e5c29280cf240;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;NA;46;1353;0.000690306;0.069030612;0.234693878;0.055328362;196;1.57E-05;5940;5;0.000342069;0.078619429;5;0;0;0;1;0
c9c935d2dcd3cad80f4db98feb1ee3b5;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae AC2044 group;D_6__uncultured bacterium;27;1034;0.00235;0.235;0.613636364;0.050773259;44;0.014177287;31;8;0.065288383;0.580532806;4;4;1;3;0.5;0.5
c9ce67df00bca5fc69633648b2548b25;Mouselemur;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Ambiguous_taxa;87;7260;0.003989011;0.398901099;0.478021978;0.022461637;182;0.000213077;0;3;0.059221233;0.348200097;3;0;0;0;1;0
c9e24997e9c1c0ac6126d776c165fd71;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 6;NA;81;2618;0.001148246;0.114824561;0.355263158;0.157449247;228;3.40E-05;675;6;0.003340272;0.383871589;6;0;0;0;1;0
c9ea221bb795bd2f01c82390d6d66df8;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum;NA;15;47;3.46E-05;0.003455882;0.110294118;0.135964253;136;0.012579942;9857;25;0.117815076;0.772993065;18;7;1;6;0.72;0.28
c9f829c3d8b7fd1735bad004e92b33f3;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;NA;24;260;0.000114035;0.011403509;0.105263158;0.108719504;228;3.40E-05;0;3;0.016679368;0.32711487;3;0;0;0;1;0
c9fe2cf1898ac347446f632c5c6f7258;Carollia;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;NA;35;7618;0.004731677;0.473167702;0.217391304;0.065628546;161;0.000759208;450;8;0.169560185;0.514267059;8;0;0;0;1;0
ca1f910a7a83c6f071ea2b6191fd94bd;Meerkat;Tenericutes;Mollicutes;Mollicutes RF39;uncultured Firmicutes bacterium;uncultured Firmicutes bacterium;D_6__uncultured Firmicutes bacterium;5;88;2.00E-04;0.02;0.113636364;0.068736479;44;0.020214202;24;7;0.031525571;0.399278143;5;2;2;0;0.714285714;0.285714286
ca2c88e4b6b8254b63304fff46159672;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium;75;1012;0.000744118;0.074411765;0.551470588;0.044943187;136;0.012068306;476;23;0.535326533;1.552314224;13;10;6;4;0.565217391;0.434782609
ca33c9caa3440be8e505113a773af0b9;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;52;465;0.000341912;0.034191176;0.382352941;0.024899398;136;0.012100516;17897;36;0.217316756;1.100999105;18;18;8;10;0.5;0.5
ca34053f7de4206f0a795afef3d6b943;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;NA;15;43;3.16E-05;0.003161765;0.110294118;0.150402701;136;0.011529295;5703;26;0.326088593;1.053047777;15;11;0;11;0.576923077;0.423076923
ca41a0df762b3cc37f8354c7319b6fc1;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;16;108;7.94E-05;0.007941176;0.117647059;0.063474362;136;0.012478125;23799;31;0.15758099;0.872974849;22;9;3;6;0.709677419;0.290322581
ca501754ef3c56baefad228e58ab05fc;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;31;1664;0.00084898;0.084897959;0.158163265;0.072433783;196;1.57E-05;1710;10;0.176704701;0.645681614;10;0;0;0;1;0
ca5b18fa584c21a235bfe32c4aefde6c;Spinyrat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uous_taxa;Ambiguous_taxa;50;914;0.000466327;0.046632653;0.255102041;0.053440641;196;1.57E-05;580;2;1.74E-07;0.086319773;2;0;0;0;1;0
ca73e35c9d88151d2033eb456fa134e0;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;20;415;0.000427835;0.042783505;0.206185567;0.005002683;97;0.000321915;1298;8;0.002112229;0.460020794;7;1;1;0;0.875;0.125
ca886588a6b93426a0a902e70546961f;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;D_6__uncultured rumen bacterium;80;1581;0.0011625;0.11625;0.588235294;0.03679243;136;0.012196354;15644;35;0.23833246;1.249306072;28;7;6;1;0.8;0.2
ca97d698c88cb28445aa2492836440b2;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;D_6__uncultured bacterium;68;1136;0.000835294;0.083529412;0.5;0.012908119;136;0.011615622;5117;31;0.280225645;1.280258854;17;14;11;3;0.548387097;0.451612903
ca9d34e74f0d3970217d8231e59cb842;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;55;1328;0.000976471;0.097647059;0.404411765;0.012723848;136;0.011055583;2688;32;0.402454665;1.727196519;21;11;11;0;0.65625;0.34375
caa644cd6c421cc023f5c54edc4a7bb6;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;8;37;8.41E-05;0.008409091;0.181818182;0.053848033;44;0.018504472;8;10;0.197199271;1.259276401;6;4;2;2;0.6;0.4
caa65ee1230c0b8e1fe7b03ca56cbb7a;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;18;64;4.71E-05;0.004705882;0.132352941;0.02287307;136;0.010444987;0;26;0.211724334;1.256694689;16;10;1;9;0.615384615;0.384615385
cac344f9e506e5f724c606af59137a6c;Meerkat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;11;24;5.45E-05;0.005454545;0.25;0.145240628;44;0.019213089;820;7;0.034003437;0.584419348;5;2;0;2;0.714285714;0.285714286
cadbbdc6a0571c9c25a1f993d13f05ef;Flamingo;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;D_6__uncultured organism;77;1629;0.000457584;0.045758427;0.216292135;0.23778719;356;0.000169257;852;8;0.432752802;0.51130464;8;0;0;0;1;0
cae3f483c3d406f42632c26f00e25437;Spinyrat;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;uncultured;D_6__uncultured bacterium;34;1224;0.00062449;0.06244898;0.173469388;0.007659178;196;1.57E-05;384;6;0.004563477;0.308987645;6;0;0;0;1;0
caec1c6fdcf57c5056cf12ea204aa313;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium;20;60;4.41E-05;0.004411765;0.147058824;0.189066866;136;0.012340536;2719;28;0.313109088;1.360299396;24;4;1;3;0.857142857;0.142857143
caee549d02b96f69b754892f37924ee4;Mouselemur;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;D_6__uncultured bacterium;26;1427;0.000784066;0.078406593;0.142857143;0.025988949;182;0.000213856;0;6;0.016088192;0.205717068;4;2;2;0;0.666666667;0.333333333
cb3683d3fe1a4d5e51b942e9f4f4d6e0;Spinyrat;Cyanobacteria;Melainabacteria;Gastranaerophilales;uous_taxa;uous_taxa;Ambiguous_taxa;25;195;9.95E-05;0.00994898;0.12755102;0.070142184;196;1.57E-05;794;2;0.000106407;0.023668431;2;0;0;0;1;0
cb37aed2b80c3c1b27773facb8c001f4;Flamingo;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas;D_6__uncultured bacterium;39;715;0.000200843;0.02008427;0.109550562;0.297825198;356;0.000169059;0;1;0.000113228;0.060401586;0;1;0;1;0;1
cb37fedad5654c157c8ee53dd1e524a1;Stint;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;D_6__Campylobacter lari subsp. lari;81;55928;0.057657732;5.765773196;0.835051546;0.282523416;97;6.94E-06;0;0;7.23E-19;0;0;0;0;0;0;1
cb3aa5e2c2252582400d1e4f0f650883;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;16;135;9.93E-05;0.009926471;0.117647059;0.018937031;136;0.011155542;9;18;0.155280583;0.800250109;11;7;3;4;0.611111111;0.388888889
cb48af0355580e3a4cfe6d22f05b6b14;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;66;1267;0.000555702;0.055570175;0.289473684;0.049782493;228;3.40E-05;18353;24;0.052803328;0.806500171;18;6;3;3;0.75;0.25
cb48f1c8bc3d09d5a510613e8d73023b;Mouselemur;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;D_6__uncultured bacterium;79;2612;0.001435165;0.143516484;0.434065934;0.020326162;182;3.14E-05;0;0;5.34E-18;0;0;0;0;0;0;1
cb67326b962afae444c9d3154d9e97d0;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured Ruminococcaceae bacterium;99;2748;0.002020588;0.202058824;0.727941177;0.03150495;136;0.012085373;20840;35;0.203787716;1.282065542;25;10;10;0;0.714285714;0.285714286
cb782b1d48d86bad53e7be93285b666f;Stint;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum;D_6__uncultured bacterium;11;35;3.61E-05;0.003608247;0.113402062;0.026469009;97;0.000322004;4325;3;0.008409948;0.342123584;3;0;0;0;1;0
cb80d1a17de9e29cc58df53fce8915bd;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;46;376;0.000276471;0.027647059;0.338235294;0.03623657;136;0.012219919;8501;24;0.341320633;1.507577699;16;8;3;5;0.666666667;0.333333333
cb8485f42ba6f69d6b82712e0ff88b97;Spinyrat;Firmicutes;Clostridia;Clostridiales;Caldicoprobacteraceae;Caldicoprobacter;D_6__uncultured bacterium;74;415;0.000211735;0.021173469;0.37755102;0.242432463;196;1.57E-05;585;3;5.35E-05;0.104964741;3;0;0;0;1;0
cb9bc883ffae36932c73ffe974a95fe1;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;34;795;0.000405612;0.040561224;0.173469388;0.044367103;196;1.57E-05;1209;4;8.15E-05;0.169517445;4;0;0;0;1;0
cba3549cec094f9a1e124aa5d6c3100c;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;uncultured bacterium;D_6__uncultured bacterium;84;6092;0.003108163;0.310816327;0.428571429;0.076062845;196;1.57E-05;0;2;0.000689721;0.176038051;1;1;1;0;0.5;0.5
cbb1fc991e821c7d769759575378d1f2;Human;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;NA;24;1450;0.000635965;0.063596491;0.105263158;0.152958695;228;4.19E-06;0;0;0;0;0;0;0;0;0;1
cbd592b2e2fce75063108ad45c5615b2;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;NA;32;1381;0.000704592;0.070459184;0.163265306;0.050705161;196;1.57E-05;1;4;0.032505793;0.229270044;1;3;3;0;0.25;0.75
cbd66fa79a3e7fa1c33d29ed908de048;Human;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;NA;24;3153;0.001382895;0.138289474;0.105263158;0.132221487;228;3.40E-05;1423;5;0.005669241;0.17012156;5;0;0;0;1;0
cbdb1b2ef87d0111e061eede09ca9395;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;24;1343;0.001384536;0.138453608;0.24742268;0.002607552;97;0.00031854;0;1;0.000705516;0.065260784;1;0;0;0;1;0
cbfff25b1ee2f4be4f5013b2ba676455;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;34;330;0.000168367;0.016836735;0.173469388;0.071177939;196;1.57E-05;1159;4;3.22E-05;0.319554314;4;0;0;0;1;0
cc2144de2a9870b69b3e1375ae1c88ed;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;D_6__gut metagenome;82;4249;0.001863596;0.186359649;0.359649123;0.078492722;228;3.40E-05;0;3;0.157682899;0.239204154;3;0;0;0;1;0
cc2450ae72f7849df287dc171c1878d4;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;53;529;0.000388971;0.038897059;0.389705882;0.036775286;136;0.012625158;20412;35;0.553781883;2.010899393;29;6;4;2;0.828571429;0.171428571
cc2e9cb7c69c8ad4cc67df4c00495b73;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;D_6__uncultured bacterium;13;266;0.000274227;0.02742268;0.134020619;0.233747178;97;0.000321245;325;3;0.000378211;0.22288411;3;0;0;0;1;0
cc431214171b4b82f617720d73494fc1;Flamingo;Deinococcus-Thermus;Deinococci;Deinococcales;Trueperaceae;Truepera;D_6__uncultured bacterium;43;478;0.00013427;0.013426966;0.120786517;0.210225541;356;0.000169121;0;5;0.79570091;0.714263044;5;0;0;0;1;0
cc5922fea88980708bcc80d6af5f149c;Human;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;D_6__uncultured Firmicutes bacterium;27;698;0.00030614;0.030614035;0.118421053;0.34770775;228;3.40E-05;0;1;0.000282732;0.013918575;1;0;0;0;1;0
cc5c75f4e21f384e592996fb3b2dfaa4;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK3A20 group;NA;17;323;0.0002375;0.02375;0.125;0.032382411;136;0.010615821;0;13;0.044999487;0.529693299;8;5;2;3;0.615384615;0.384615385
cc60312357314937af544b9333c06feb;Carollia;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;NA;23;1316;0.000817391;0.08173913;0.142857143;0.097207931;161;0.000758231;0;2;4.50E-06;0.19579321;2;0;0;0;1;0
cc81b09787a994805bbe5d7261a536c7;Spinyrat;Cyanobacteria;Melainabacteria;Gastranaerophilales;uncultured bacterium;uncultured bacterium;D_6__uncultured bacterium;20;205;0.000104592;0.010459184;0.102040816;0.035490017;196;1.57E-05;566;2;6.67E-06;0.022603606;1;1;0;1;0.5;0.5
cc8b6320dfbc9f32a1fe3833ced5657f;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;28;230;0.000522727;0.052272727;0.636363636;0.130818066;44;0.016221042;27;10;0.086483594;1.031018211;8;2;0;2;0.8;0.2
cc9b4edb504d89d5a246c323f2b6f459;Mouselemur;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Ambiguous_taxa;41;539;0.000296154;0.029615385;0.225274725;0.180120838;182;0.000212646;447;3;0.000399381;0.105302439;2;1;1;0;0.666666667;0.333333333
cca43b3a9e7b0b5355c69a0316340bbb;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae Ga6A1 group;D_6__uncultured bacterium;65;562;0.000413235;0.041323529;0.477941177;0.212940522;136;0.0134053;42570;31;0.163318018;0.845228025;19;12;6;6;0.612903226;0.387096774
cca94911ec4677408bfe3b826687fcc8;Meerkat;Bacteroidetes;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter;D_6__uncultured Bacteroidales bacterium;24;139;0.000315909;0.031590909;0.545454546;0.173316139;44;0.01973943;3111;16;0.18594868;1.263307191;10;6;2;4;0.625;0.375
ccb8e2329a27b29cda6fc8fe816cd054;Mouselemur;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;112;1669;0.000917033;0.091703297;0.615384615;0.143968253;182;0.000213691;563;6;0.007534384;0.222263263;6;0;0;0;1;0
cccabe7e79249e718b862d4be40c817d;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;34;553;0.000282143;0.028214286;0.173469388;0.087972024;196;1.57E-05;113;2;0.000732121;0.053841313;2;0;0;0;1;0
ccd00beb33cbd3aac8f65b98a05e5b18;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;88;898;0.000660294;0.066029412;0.647058824;0.020322886;136;0.011868499;5723;27;0.199226075;1.24221139;21;6;2;4;0.777777778;0.222222222
ccd4d2d4ac1af5307c17d50f2fe31bea;Spinyrat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;22;145;7.40E-05;0.007397959;0.112244898;0.194855713;196;1.57E-05;0;1;5.70E-07;0.029529218;1;0;0;0;1;0
cce53a5bdc9a9530ab4c0233717f779d;Stint;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 9;D_6__uncultured bacterium;11;122;0.000125773;0.01257732;0.113402062;0.186187987;97;0.00032137;1040;3;0.000314301;0.062260921;2;1;0;1;0.666666667;0.333333333
ccf0d126db4a8e145e6570d8e8f19d88;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;23;297;0.000151531;0.015153061;0.117346939;0.038498587;196;1.57E-05;30;2;2.25E-05;0.050476848;1;1;0;1;0.5;0.5
ccf8b4b15d4c56a77d05c74f377948bf;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;49;861;0.000633088;0.063308824;0.360294118;0.059784147;136;0.012759105;6932;36;0.328415301;1.563704917;19;17;17;0;0.527777778;0.472222222
cd016c4362ba403732878b97a8bf20bd;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;74;5139;0.005297938;0.529793814;0.762886598;0.010742022;97;0.000321499;766;7;0.112266796;1.028178881;7;0;0;0;1;0
cd030d5072530f9c971fe376aee88ac9;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;NA;26;186;9.49E-05;0.009489796;0.132653061;0.139784891;196;1.57E-05;0;1;5.89E-07;0.039404704;1;0;0;0;1;0
cd0d5e13b67108a4139ac9ebd8099a6c;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;NA;25;194;9.90E-05;0.009897959;0.12755102;0.129657251;196;1.57E-05;861;3;7.25E-06;0.164541932;2;1;0;1;0.666666667;0.333333333
cd0f71c5e38f407b0caf8b0cf006d5e0;Deer;Firmicutes;Clostridia;Clostridiales;Family XIII;uncultured;NA;17;79;5.81E-05;0.005808824;0.125;0.127127815;136;0.011014224;1330;29;0.221602785;1.237347933;17;12;1;11;0.586206897;0.413793103
cd1e9d546b5bb76986c1b1799ba8e6eb;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;21;147;0.000108088;0.010808824;0.154411765;0.037970572;136;0.011578297;1440;27;0.166253964;1.0548292;16;11;4;7;0.592592593;0.407407407
cd2f2424c8477eb13541b3662c75690c;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;37;1437;0.001481443;0.14814433;0.381443299;0.083373782;97;0.000321086;215;6;0.040838907;0.406104555;5;1;0;1;0.833333333;0.166666667
cd3505bed60830d8228f7aeccbcc356b;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;23;1444;0.00148866;0.148865979;0.237113402;0.00315692;97;0.000319944;0;6;0.194237895;0.713915189;4;2;2;0;0.666666667;0.333333333
cd45c610941bdaf922fa00e293bd65ae;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;74;2969;0.001514796;0.151479592;0.37755102;0.06990638;196;1.57E-05;4013;4;6.91E-05;0.113364777;4;0;0;0;1;0
cd5de1793d3e6bda044abfdbc4d8da90;Human;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;D_6__Gabonia massiliensis;54;302;0.000132456;0.013245614;0.236842105;0.198337043;228;3.40E-05;0;1;1.95E-05;0.018371504;0;1;0;1;0;1
cd693417079e2f32eaa80f185825a09a;Mouselemur;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;153;47116;0.025887912;2.588791209;0.840659341;0.221761161;182;0.000213709;1096;10;0.066664144;0.505821168;8;2;2;0;0.8;0.2
cd7e01381bcc7f0ef66ab2bd13d3a8e6;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;14;187;0.0001375;0.01375;0.102941177;0.016083268;136;0.011955927;4063;30;0.347915215;1.386445829;22;8;7;1;0.733333333;0.266666667
cd82d53cc83ae6dad979954401fc0362;Flamingo;Firmicutes;Clostridia;Clostridiales;Family XI;Peptoniphilus;D_6__uncultured bacterium;239;14504;0.004074157;0.40741573;0.671348315;0.126672681;356;0.000168307;0;1;0.000528352;0.28407553;1;0;0;0;1;0
cd884087f7cda74d06ff75e8380a83c8;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;NA;132;6055;0.002655702;0.265570175;0.578947368;0.005166171;228;3.40E-05;0;3;0.015642607;0.207153069;2;1;1;0;0.666666667;0.333333333
cda3ee94fa12f2a579c2ae9e47b9f9bd;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;36;195;0.000143382;0.014338235;0.264705882;0.055836659;136;0.011072898;21;32;0.290929831;1.257225789;22;10;7;3;0.6875;0.3125
cdb0cc81865ed5850de08c28ab5953a5;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;NA;32;164;0.000120588;0.012058824;0.235294118;0.094176858;136;0.012170656;2926;23;0.180415596;0.975414844;17;6;2;4;0.739130435;0.260869565
cdb847893a5ae2f0dc69be55d6a07166;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;24;278;0.000141837;0.014183673;0.12244898;0.094969771;196;1.57E-05;2688;7;0.038820771;0.230943394;7;0;0;0;1;0
cdc308b6da2ad151dc3f54332fd8c448;Deer;Firmicutes;Clostridia;Clostridiales;Family XIII;[Eubacterium] nodatum group;D_6__uncultured bacterium;23;270;0.000198529;0.019852941;0.169117647;0.069569741;136;0.011751253;89;21;0.171878331;0.883541716;13;8;6;2;0.619047619;0.380952381
cdf4eb674442de7eb69c24367a971513;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;NA;51;3997;0.00175307;0.175307018;0.223684211;0.018195398;228;3.40E-05;294;5;0.017924623;0.19628;4;1;1;0;0.8;0.2
cdfc70c58bad02465d7ee4f3f200c1b7;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium;34;233;0.000118878;0.011887755;0.173469388;0.11780074;196;1.57E-05;3587;2;5.64E-05;0.024796724;1;1;0;1;0.5;0.5
ce0e91b34d0a89ce076c8fdea5df493d;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;NA;22;322;0.000236765;0.023676471;0.161764706;0.023603212;136;0.011775191;909;37;0.354180265;1.715823453;29;8;6;2;0.783783784;0.216216216
ce133443f4421b6b75d081b0831afcb3;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;44;131;9.63E-05;0.009632353;0.323529412;0.166964107;136;0.012284138;30540;22;0.182182116;0.88833694;15;7;0;7;0.681818182;0.318181818
ce4feaa378e74594d1816c888903a754;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;16;373;0.000384536;0.038453608;0.164948454;0.011216631;97;0.00032108;3569;4;0.000167469;0.32178945;4;0;0;0;1;0
ce69200180320084d95b43f49dde6d42;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium;9;68;0.000154545;0.015454545;0.204545455;0.152966639;44;0.019818562;1344;8;0.044175355;0.671796195;5;3;2;1;0.625;0.375
ce7e172e3d64bc42dddb2f4aa26e3a03;Human;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;D_6__gut metagenome;42;1859;0.000815351;0.081535088;0.184210526;0.139583753;228;3.40E-05;852;2;8.73E-05;0.024088273;1;1;1;0;0.5;0.5
ce857c26911932c85a18923d4db8af17;Carollia;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;NA;64;3800;0.002360248;0.236024845;0.397515528;0.242467863;161;9.16E-05;3;3;0;0.194372313;3;0;0;0;1;0
ce87cfb44892efc2601d9cce63e37b65;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;D_6__uncultured bacterium;30;196;0.000144118;0.014411765;0.220588235;0.09873415;136;0.011349887;717;35;0.335375572;1.42606771;25;10;5;5;0.714285714;0.285714286
ce935b82ac90e509244c3c42bdddcfde;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;31;252;0.000185294;0.018529412;0.227941177;0.01209592;136;0.011791101;597;32;0.350687023;1.801436677;25;7;7;0;0.78125;0.21875
cea2baae6c8fcceada9b5fce66735e8d;Stint;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;D_6__uncultured bacterium;51;3336;0.003439175;0.343917526;0.525773196;0.115553464;97;0.000322175;3756;8;0.028198031;0.482782261;7;1;1;0;0.875;0.125
cebd4fb3b556a36e244113f59bdd4a9f;Deer;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;p-1088-a5 gut group;D_6__uncultured bacterium;123;3930;0.002889706;0.288970588;0.904411765;0.12664881;136;0.012150021;4328;26;0.166172927;0.945461133;18;8;8;0;0.692307692;0.307692308
cec2b53a478c65984fc5aaa6c8ad9f54;Carollia;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;D_6__Nocardioides lentus;23;1842;0.001144099;0.114409938;0.142857143;0.075841087;161;0.000760736;182;6;0.008127634;0.459764503;6;0;0;0;1;0
cec9980d3c2433bfa8a45cfcf417956c;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;D_6__uncultured bacterium;44;95;6.99E-05;0.006985294;0.323529412;0.33666653;136;0.012544672;34407;35;0.266303528;1.215968825;25;10;0;10;0.714285714;0.285714286
ced57c18ce3934958e35d0f44838935d;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;14;89;0.000202273;0.020227273;0.318181818;0.167612655;44;0.020544644;2123;9;0.170182487;0.741414396;8;1;1;0;0.888888889;0.111111111
ceda64cf4bc2f7e4a6e385b6d8b924c4;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;D_6__uncultured Lachnospiraceae bacterium;32;539;0.000396324;0.039632353;0.235294118;0.011917365;136;0.012578848;2844;29;0.238585484;0.989017931;21;8;7;1;0.724137931;0.275862069
